ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,subregion,county_fips,region_name,region_code,numerator,denominator,ratex1000,LL_95CI,UL_95CI,se,rse,CA_decile,RR_city2state,version,,lat,long
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,72156,Sky Valley CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,76022,Sunnyslope CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,78120,Temecula,riverside,6065,Southern California,14,277,86572,3.199648847,2.822842244,3.576455451,0.192248267,6.008417681,6,0.6,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,78134,Temescal Valley CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,78456,Thermal CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,78596,Thousand Palms CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,81708,Valle Vista CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,83085,Vista Santa Rosa CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,83460,Warm Springs CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,85206,Whitewater CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,85446,Wildomar,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,85894,Winchester CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,86244,Woodcrest CDP,riverside,6065,Southern California,14,,,,,,,,,,14APR13:11:23:30,,33.9806,-117.3755
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,2210,Antelope CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,2553,Arden-Arcade CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,11390,Carmichael CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,13588,Citrus Heights,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,13854,Clay CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,16714,Courtland CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,22020,Elk Grove,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,22524,Elverta CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,23294,Fair Oaks CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,24498,Florin CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,24638,Folsom,sacramento,6067,Sacramento Area,8,97,66202,1.465212531,1.173623738,1.756801325,0.148769793,10.15346165,9,0.28,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,24722,Foothill Farms CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,25506,Franklin CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,25590,Freeport CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,27130,Fruitridge Pocket CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,28112,Galt,sacramento,6067,Sacramento Area,8,66,23382,2.822684116,2.141685259,3.503682973,0.347448396,12.3091491,7,0.53,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,30345,Gold River CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,33294,Herald CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,34484,Hood CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,36882,Isleton,sacramento,6067,Sacramento Area,8,7,827,8.4643289,2.1938663,14.7347915,3.199215612,37.7964473,1,1.59,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,40410,La Riviera CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,41142,Lemon Hill CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,46226,Mather CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,44760,McClellan Park CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,51924,North Highlands CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,54092,Orangevale CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,55800,Parkway CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,59444,Rancho Cordova,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,59506,Rancho Murieta CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,60942,Rio Linda CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,62910,Rosemont CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,64000,Sacramento,sacramento,6067,Sacramento Area,8,5556,460552,12.06378433,11.74656582,12.38100284,0.161846177,1.341587124,1,2.27,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,82852,Vineyard CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,83374,Walnut Grove CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,85880,Wilton CDP,sacramento,6067,Sacramento Area,8,,,,,,,,,,14APR13:11:23:30,,38.5816,-121.4944
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,34120,Hollister,san benito,6069,Monterey Bay,4,126,36265,3.474424376,2.86775278,4.081095972,0.309526325,8.908708064,6,0.65,14APR13:11:23:30,,36.5761,-120.9876
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,60706,Ridgemark CDP,san benito,6069,Monterey Bay,4,,,,,,,,,,14APR13:11:23:30,,36.5761,-120.9876
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,68014,San Juan Bautista city,san benito,6069,Monterey Bay,4,,,,,,,,,,14APR13:11:23:30,,36.5761,-120.9876
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,80364,Tres Pinos CDP,san benito,6069,Monterey Bay,4,,,,,,,,,,14APR13:11:23:30,,36.5761,-120.9876
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,296,Adelanto,san bernardino,6071,Southern California,14,136,24579,5.53317873,4.603225053,6.463132407,0.474466162,8.574929257,3,1.04,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,2364,Apple Valley,san bernardino,6071,Southern California,14,247,65743,3.757053983,3.288504967,4.225602999,0.23905562,6.36284763,5,0.71,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,3512,Baker CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,4030,Barstow,san bernardino,6071,Southern California,14,290,23951,12.10805394,10.7144755,13.50163239,0.71100941,5.872202195,1,2.27,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,6406,Big Bear City CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,6434,Big Bear Lake,san bernardino,6071,Southern California,14,54,6213,8.691453404,6.373249688,11.00965712,1.182756998,13.60827635,1,1.63,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,6635,Big River CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,7064,Bloomington CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,7172,Bluewater CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,13210,Chino,san bernardino,6071,Southern California,14,228,78277,2.912732987,2.534648096,3.290817877,0.192900454,6.622661785,6,0.55,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,13214,Chino Hills,san bernardino,6071,Southern California,14,127,76404,1.662216638,1.373120802,1.951312474,0.147497875,8.873565094,8,0.31,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,14890,Colton,san bernardino,6071,Southern California,14,344,51812,6.639388559,5.937763752,7.341013366,0.35797184,5.39163866,2,1.25,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,17162,Crestline CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,24680,Fontana,san bernardino,6071,Southern California,14,863,165336,5.219673876,4.871421537,5.567926216,0.177679765,3.404039588,3,0.98,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,25114,Fort Irwin CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,30658,Grand Terrace,san bernardino,6071,Southern California,14,22,12453,1.766642576,1.028409629,2.504875523,0.376649463,21.32007164,8,0.33,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,33434,Hesperia,san bernardino,6071,Southern California,14,241,78686,3.062806598,2.676112874,3.449500323,0.197292717,6.441566264,6,0.58,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,33588,Highland,san bernardino,6071,Southern California,14,230,51350,4.479065239,3.90019724,5.057933237,0.295340816,6.593804734,4,0.84,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,34392,Homestead Valley CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,37554,Joshua Tree CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,39444,Lake Arrowhead CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,41194,Lenwood CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,42370,Loma Linda,san bernardino,6071,Southern California,14,21,21089,0.99577979,0.569877739,1.421681842,0.217296965,21.82178902,9,0.19,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,44420,Lucerne Valley CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,44644,Lytle Creek CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,46884,Mentone CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,48788,Montclair,san bernardino,6071,Southern California,14,255,35793,7.124298047,6.249861982,7.998734112,0.446140849,6.262242911,2,1.34,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,49348,Morongo Valley CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,49684,Mountain View Acres CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,50132,Muscoy CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,50734,Needles,san bernardino,6071,Southern California,14,73,5396,13.52853966,10.42508389,16.63199543,1.583395802,11.70411472,1,2.54,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,52715,Oak Glen CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,52760,Oak Hills CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,53896,Ontario,san bernardino,6071,Southern California,14,1011,174234,5.80254141,5.444858045,6.160224774,0.182491513,3.145027319,3,1.09,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,56826,Phelan CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,57302,Pi?on Hills CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,59451,Rancho Cucamonga,san bernardino,6071,Southern California,14,362,170878,2.118470488,1.900235588,2.336705388,0.111344337,5.255883312,7,0.4,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,59962,Redlands,san bernardino,6071,Southern California,14,379,70625,5.366371681,4.826093766,5.906649597,0.275651998,5.136654969,3,1.01,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,60466,Rialto,san bernardino,6071,Southern California,14,708,100409,7.051160753,6.531763009,7.570558496,0.264998849,3.75823014,2,1.32,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,63316,Running Springs CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,64462,San Antonio Heights CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,65000,San Bernardino,san bernardino,6071,Southern California,14,2017,200338,10.06798511,9.62859964,10.50737057,0.224176258,2.226624846,1,1.89,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,70728,Searles Valley CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,71964,Silver Lakes CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,73700,Spring Valley Lake CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,80994,Twentynine Palms,san bernardino,6071,Southern California,14,83,28665,2.895517181,2.272581552,3.518452811,0.317824301,10.976426,6,0.54,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,81344,Upland,san bernardino,6071,Southern California,14,270,74252,3.63626569,3.202525368,4.070006012,0.221296083,6.085806195,5,0.68,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,82590,Victorville,san bernardino,6071,Southern California,14,560,92086,6.081271855,5.577589802,6.584953907,0.256980639,4.225771274,3,1.14,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,86594,Wrightwood CDP,san bernardino,6071,Southern California,14,,,,,,,,,,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,87042,Yucaipa,san bernardino,6071,Southern California,14,92,49542,1.857010214,1.477541085,2.236479342,0.193606698,10.4257207,8,0.35,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,87056,Yucca Valley,san bernardino,6071,Southern California,14,106,19873,5.333870075,4.318450406,6.349289744,0.51807126,9.712858624,3,1,14APR13:11:23:30,,34.1083,-117.2898
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,1192,Alpine CDP,san diego,6073,San Diego,9,,,,,,,,,,14APR13:11:23:30,,32.7157,-117.1611
752,Number of Violent Crimes per 1000 Population,2006,9,Total,PL,7414,Bonita CDP,san diego,6073,San Diego,9,,,,,,,,,,14APR13:11:23:30,,32.7157,-117.1611
